Data Medicao;Hora Medicao;VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2015-07-29;2000;220;5;1,9;
2015-07-29;2100;220;3,8;,2;
2015-07-29;2200;145;2;,4;
2015-07-29;2300;82;2,6;1;
2015-07-30;0000;236;2,1;0;
2015-07-30;0100;293;,5;0;
2015-07-30;0200;83;1,4;,1;
2015-07-30;0300;354;1,3;0;
2015-07-30;0400;96;0;0;
2015-07-30;0500;81;0;0;
2015-07-30;0600;96;,4;0;
2015-07-30;0700;58;0;0;
2015-07-30;0800;75;,6;0;
2015-07-30;0900;79;,7;0;
2015-07-30;1000;68;1,2;,1;
2015-07-30;1100;60;1,1;0;
2015-07-30;1200;251;,8;0;
2015-07-30;1300;10;1,5;,1;
2015-07-30;1400;226;2,6;,7;
2015-07-30;1500;107;4,8;1,7;
2015-07-30;1600;267;4,6;,5;
2015-07-30;1700;53;3,4;1;
2015-07-30;1800;46;4,3;1,2;
2015-07-30;1900;1;3,1;,8;
2015-07-30;2000;80;5,1;2,5;
2015-07-30;2100;94;4,8;1,4;
2015-07-30;2200;37;3,2;,8;
2015-07-30;2300;35;2,1;,2;
2015-07-31;0000;26;1,4;,1;
2015-07-31;0100;43;1,5;,2;
2015-07-31;0200;53;1,6;0;
2015-07-31;0300;83;,6;0;
2015-07-31;0400;60;1;0;
2015-07-31;0500;35;,6;0;
2015-07-31;0600;14;0;0;
2015-07-31;0700;82;1,2;0;
2015-07-31;0800;82;1,4;0;
2015-07-31;0900;69;,9;0;
2015-07-31;1000;85;1,4;,1;
2015-07-31;1100;null;null;null;
2015-07-31;1200;71;2,2;,4;
2015-07-31;1300;44;3,7;1,2;
2015-07-31;1400;312;3,3;,8;
2015-07-31;1500;294;5,3;2,4;
2015-07-31;1600;289;7,6;3,6;
2015-07-31;1700;303;10,6;3,8;
2015-07-31;1800;282;9,7;3,7;
2015-07-31;1900;299;7,4;2,8;
2015-07-31;2000;305;6,3;2,5;
2015-07-31;2100;330;4,2;,7;
2015-07-31;2200;308;2,4;0;
2015-07-31;2300;21;2,8;1,3;
2015-08-01;0000;10;3,4;1,5;
2015-08-01;0100;26;2,6;1,2;
2015-08-01;0200;42;2,5;1,1;
2015-08-01;0300;64;2,2;,3;
2015-08-01;0400;73;1,3;,1;
2015-08-01;0500;160;1,6;0;
2015-08-01;0600;31;2;1;
2015-08-01;0700;300;2;,1;
2015-08-01;0800;340;1;0;
2015-08-01;0900;107;1,9;,5;
2015-08-01;1000;114;1,7;0;
2015-08-01;1100;157;1,8;,5;
2015-08-01;1200;175;1,9;0;
2015-08-01;1300;245;2,2;1,1;
2015-08-01;1400;281;4,7;2,6;
2015-08-01;1500;267;4,5;1,5;
2015-08-01;1600;5;4,1;1,8;
2015-08-01;1700;66;5,2;2,8;
2015-08-01;1800;54;5;2,3;
2015-08-01;1900;92;6,5;2,1;
2015-08-01;2000;63;6,3;2,2;
2015-08-01;2100;53;4,7;1;
2015-08-01;2200;79;3,5;1,7;
2015-08-01;2300;76;3,5;,4;
2015-08-02;0000;75;2,7;,8;
2015-08-02;0100;77;3,5;0;
2015-08-02;0200;65;1,5;,3;
2015-08-02;0300;60;1,5;,4;
2015-08-02;0400;51;1,5;,3;
2015-08-02;0500;32;1,8;,1;
2015-08-02;0600;42;1,6;,6;
2015-08-02;0700;66;1,6;,1;
2015-08-02;0800;38;1,1;,1;
2015-08-02;0900;184;1,1;0;
2015-08-02;1000;31;0;0;
2015-08-02;1100;72;1,1;,1;
2015-08-02;1200;151;1;0;
2015-08-02;1300;92;1,8;,4;
2015-08-02;1400;299;7,6;4,1;
2015-08-02;1500;301;8,2;4,4;
2015-08-02;1600;268;9,8;4,7;
2015-08-02;1700;288;9,8;4,7;
2015-08-02;1800;280;10,7;4;
2015-08-02;1900;276;8,6;2,6;
2015-08-02;2000;278;6,4;3,4;
2015-08-02;2100;266;6,4;1,3;
2015-08-02;2200;303;2,3;,5;
2015-08-02;2300;302;2;,6;
2015-08-03;0000;289;2,4;,3;
2015-08-03;0100;81;2,2;0;
2015-08-03;0200;40;1,3;,1;
2015-08-03;0300;4;,8;0;
2015-08-03;0400;325;4;1,9;
2015-08-03;0500;302;4,8;2;
2015-08-03;0600;255;4,2;,2;
2015-08-03;0700;224;1,6;,8;
2015-08-03;0800;260;1,6;0;
2015-08-03;0900;298;2,4;1;
2015-08-03;1000;289;3,4;1,3;
2015-08-03;1100;271;2,4;,7;
2015-08-03;1200;264;5,9;3,2;
2015-08-03;1300;276;8,5;4,4;
2015-08-03;1400;272;10,8;5,3;
2015-08-03;1500;264;9,3;4,3;
2015-08-03;1600;264;12;5,4;
2015-08-03;1700;250;13;7,6;
2015-08-03;1800;248;13;5,8;
2015-08-03;1900;250;10,5;4,5;
2015-08-03;2000;263;9,7;3,4;
2015-08-03;2100;275;5,8;2,2;
2015-08-03;2200;309;4,3;1,2;
2015-08-03;2300;313;2,9;1,4;
2015-08-04;0000;60;2,7;,7;
2015-08-04;0100;94;4,9;2,1;
2015-08-04;0200;104;5,2;2;
2015-08-04;0300;87;3,9;1,2;
2015-08-04;0400;59;2,5;1;
2015-08-04;0500;36;2,3;0;
2015-08-04;0600;52;1,9;,5;
2015-08-04;0700;78;2,2;0;
2015-08-04;0800;48;1,3;,4;
2015-08-04;0900;55;1,3;0;
2015-08-04;1000;59;1,1;0;
2015-08-04;1100;299;,8;0;
2015-08-04;1200;76;2;,6;
2015-08-04;1300;73;2,3;,3;
2015-08-04;1400;24;4,7;,5;
2015-08-04;1500;279;5,4;2,4;
2015-08-04;1600;253;5,5;1,9;
2015-08-04;1700;281;5,5;2,3;
2015-08-04;1800;328;5,7;2,6;
2015-08-04;1900;289;5,3;2,4;
2015-08-04;2000;105;4,7;1,9;
2015-08-04;2100;82;4,7;2;
2015-08-04;2200;67;4,1;1,9;
2015-08-04;2300;72;4,3;1,6;
2015-08-05;0000;74;4,6;2,6;
2015-08-05;0100;56;5,4;2,9;
2015-08-05;0200;55;6,4;2,9;
2015-08-05;0300;39;5,3;,6;
2015-08-05;0400;35;2,9;,8;
2015-08-05;0500;47;3,2;1,4;
2015-08-05;0600;63;4;,5;
2015-08-05;0700;59;1,8;,3;
2015-08-05;0800;61;2,7;,8;
2015-08-05;0900;15;3,9;,8;
2015-08-05;1000;20;2,8;,5;
2015-08-05;1100;47;3,1;,9;
2015-08-05;1200;311;2,2;,1;
2015-08-05;1300;39;3,7;1,4;
2015-08-05;1400;10;5,8;2,3;
2015-08-05;1500;340;7,2;3;
2015-08-05;1600;336;7,2;3;
2015-08-05;1700;301;9,2;3,8;
2015-08-05;1800;317;9,2;3;
2015-08-05;1900;316;6,5;2,5;
2015-08-05;2000;346;5,3;1,7;
2015-08-05;2100;11;4,3;,2;
2015-08-05;2200;31;2;,7;
2015-08-05;2300;47;2,8;1,5;
2015-08-06;0000;23;2,7;,6;
2015-08-06;0100;34;2,1;,8;
2015-08-06;0200;40;2,1;,8;
2015-08-06;0300;18;2;,9;
2015-08-06;0400;55;2,3;1,1;
2015-08-06;0500;39;2,2;,9;
2015-08-06;0600;82;1,6;,5;
2015-08-06;0700;81;2,2;,5;
2015-08-06;0800;57;1,4;,6;
2015-08-06;0900;60;1,4;0;
2015-08-06;1000;33;2;,4;
2015-08-06;1100;63;1,9;1;
2015-08-06;1200;48;2,3;,3;
2015-08-06;1300;8;5,2;2,6;
2015-08-06;1400;7;6;2,7;
2015-08-06;1500;11;8;2,7;
2015-08-06;1600;358;7,8;3;
2015-08-06;1700;353;8;3,5;
2015-08-06;1800;330;7,8;3,3;
2015-08-06;1900;341;6,9;2,2;
2015-08-06;2000;345;6,1;2,2;
2015-08-06;2100;34;6,8;1,3;
2015-08-06;2200;53;3;1,5;
2015-08-06;2300;28;2,8;1,1;
2015-08-07;0000;86;2,6;,2;
2015-08-07;0100;75;1,8;,5;
2015-08-07;0200;54;2;,7;
2015-08-07;0300;74;1,9;0;
2015-08-07;0400;61;1,4;,6;
2015-08-07;0500;40;1,7;,4;
2015-08-07;0600;84;1,7;1;
2015-08-07;0700;77;2;,5;
2015-08-07;0800;82;1,4;,8;
2015-08-07;0900;76;1,7;,2;
2015-08-07;1000;287;1,4;0;
2015-08-07;1100;49;1,2;0;
2015-08-07;1200;41;3,2;1,5;
2015-08-07;1300;19;4,7;2,2;
2015-08-07;1400;339;8,5;4,1;
2015-08-07;1500;328;8,4;4,1;
2015-08-07;1600;338;9,2;3,4;
2015-08-07;1700;297;7,8;2,9;
2015-08-07;1800;323;8,5;3,6;
2015-08-07;1900;1;8,5;2,8;
2015-08-07;2000;7;6,2;2,9;
2015-08-07;2100;18;5,3;1,2;
2015-08-07;2200;13;3,1;1,3;
2015-08-07;2300;52;3,1;,9;
2015-08-08;0000;67;2,4;1;
2015-08-08;0100;40;2,6;1,5;
2015-08-08;0200;23;3,2;1,3;
2015-08-08;0300;51;3,2;1,3;
2015-08-08;0400;62;2,5;,7;
2015-08-08;0500;66;1,9;,6;
2015-08-08;0600;57;2;,9;
2015-08-08;0700;199;2;0;
2015-08-08;0800;237;1,1;0;
2015-08-08;0900;133;,5;0;
2015-08-08;1000;59;1,8;,4;
2015-08-08;1100;76;2,1;1,1;
2015-08-08;1200;46;2,4;,9;
2015-08-08;1300;43;3,3;1,5;
2015-08-08;1400;77;4,5;2;
2015-08-08;1500;83;5,6;1,6;
2015-08-08;1600;314;4,8;1,7;
2015-08-08;1700;197;5,3;,8;
2015-08-08;1800;106;5,1;1,2;
2015-08-08;1900;87;7,1;2,7;
2015-08-08;2000;85;7,1;2,5;
2015-08-08;2100;84;5,8;1,3;
2015-08-08;2200;98;2,8;1,3;
2015-08-08;2300;83;2,2;1;
2015-08-09;0000;57;3,1;1,6;
2015-08-09;0100;62;3,3;1,4;
2015-08-09;0200;54;3,6;1,8;
2015-08-09;0300;62;4,1;2;
2015-08-09;0400;56;5;2,1;
2015-08-09;0500;53;4,7;2,5;
2015-08-09;0600;69;5,5;1,9;
2015-08-09;0700;69;4;1,4;
2015-08-09;0800;76;4,9;2,5;
2015-08-09;0900;83;5,8;2,7;
2015-08-09;1000;72;5,4;1,5;
2015-08-09;1100;75;4,1;1,7;
2015-08-09;1200;81;7,9;3,9;
2015-08-09;1300;68;7,3;3,1;
2015-08-09;1400;77;6,9;1,7;
2015-08-09;1500;31;5,6;2,1;
2015-08-09;1600;34;5,6;1,4;
2015-08-09;1700;43;5,4;2,4;
2015-08-09;1800;74;6,8;3,2;
2015-08-09;1900;80;7,5;3,4;
2015-08-09;2000;73;7;3,1;
2015-08-09;2100;85;6,1;2;
2015-08-09;2200;65;6,6;3,1;
2015-08-09;2300;75;6,2;3;
2015-08-10;0000;87;6,4;2,4;
2015-08-10;0100;80;8,2;3;
2015-08-10;0200;95;6,3;1,1;
2015-08-10;0300;91;3,1;1,1;
2015-08-10;0400;71;4;1,4;
2015-08-10;0500;74;4;1,9;
2015-08-10;0600;72;4,8;1,8;
2015-08-10;0700;68;4,4;1,4;
2015-08-10;0800;48;3,3;1,5;
2015-08-10;0900;75;3,5;1,6;
2015-08-10;1000;37;3,7;1,7;
2015-08-10;1100;53;6,3;3,8;
2015-08-10;1200;50;7,5;3,1;
2015-08-10;1300;38;5,8;1,9;
2015-08-10;1400;346;7,4;4,1;
2015-08-10;1500;311;9,3;4;
2015-08-10;1600;352;8,9;4,2;
2015-08-10;1700;357;8,9;2,5;
2015-08-10;1800;348;9,2;2,7;
2015-08-10;1900;354;6,1;2,4;
2015-08-10;2000;323;5,2;2;
2015-08-10;2100;2;4,7;,8;
2015-08-10;2200;69;3,4;,8;
2015-08-10;2300;86;3,4;1,2;
2015-08-11;0000;96;3,6;1,9;
2015-08-11;0100;66;3,8;1,1;
2015-08-11;0200;55;3,9;1,7;
2015-08-11;0300;77;5,1;1,1;
2015-08-11;0400;70;3,7;1,8;
2015-08-11;0500;53;4,4;2,4;
2015-08-11;0600;54;5,6;1,1;
2015-08-11;0700;55;4,4;1,6;
2015-08-11;0800;49;4,2;2,1;
2015-08-11;0900;101;5;,7;
2015-08-11;1000;11;2,2;,2;
2015-08-11;1100;36;2,6;,4;
2015-08-11;1200;66;3,4;,6;
2015-08-11;1300;82;4,3;1,6;
2015-08-11;1400;57;4,7;1,6;
2015-08-11;1500;35;4,7;1,9;
2015-08-11;1600;284;5,1;1,6;
2015-08-11;1700;162;4,2;,8;
2015-08-11;1800;258;4,7;1,8;
2015-08-11;1900;113;6,9;2,6;
2015-08-11;2000;120;6,8;2,7;
2015-08-11;2100;98;5,2;1,6;
2015-08-11;2200;85;4,6;1,3;
2015-08-11;2300;84;5,2;2,2;
2015-08-12;0000;47;4,6;2,2;
2015-08-12;0100;66;4,5;1,9;
2015-08-12;0200;49;5,6;2;
2015-08-12;0300;59;5,2;1,5;
2015-08-12;0400;33;4,3;2,1;
2015-08-12;0500;34;4,8;2,2;
2015-08-12;0600;43;4,8;2,7;
2015-08-12;0700;32;4,9;2,3;
2015-08-12;0800;43;4,6;1,1;
2015-08-12;0900;52;3,3;1,4;
2015-08-12;1000;20;2,6;,7;
2015-08-12;1100;6;4,2;1,8;
2015-08-12;1200;17;4,2;,7;
2015-08-12;1300;18;3,7;1,6;
2015-08-12;1400;29;4,9;1,4;
2015-08-12;1500;349;7,7;3,1;
2015-08-12;1600;351;7,2;2,7;
2015-08-12;1700;327;6,9;2,6;
2015-08-12;1800;299;6,2;2,5;
2015-08-12;1900;343;6,3;2,1;
2015-08-12;2000;322;5,4;1,7;
2015-08-12;2100;22;4,1;1,4;
2015-08-12;2200;14;2,8;,9;
2015-08-12;2300;45;3,4;1,5;
2015-08-13;0000;52;3,4;,9;
2015-08-13;0100;55;2,4;,9;
2015-08-13;0200;58;3,5;1,7;
2015-08-13;0300;62;3,5;,7;
2015-08-13;0400;44;2,3;,5;
2015-08-13;0500;60;2,4;1;
2015-08-13;0600;53;2,8;1,2;
2015-08-13;0700;84;2,2;0;
2015-08-13;0800;65;1,5;0;
2015-08-13;0900;167;,7;0;
2015-08-13;1000;252;1,8;1;
2015-08-13;1100;9;3,4;,9;
2015-08-13;1200;32;2,9;,7;
2015-08-13;1300;316;5,3;1,8;
2015-08-13;1400;323;8;3,9;
2015-08-13;1500;273;7,7;2,5;
2015-08-13;1600;289;6,3;2,8;
2015-08-13;1700;286;6;3,6;
2015-08-13;1800;291;6,7;2,1;
2015-08-13;1900;233;5,4;2;
2015-08-13;2000;224;5,4;1,1;
2015-08-13;2100;149;2,8;,6;
2015-08-13;2200;108;4;1,7;
2015-08-13;2300;106;3,7;1;
2015-08-14;0000;96;2,7;,7;
2015-08-14;0100;64;2,8;,6;
2015-08-14;0200;43;4,3;1,1;
2015-08-14;0300;41;3,6;1,4;
2015-08-14;0400;48;4,2;1,8;
2015-08-14;0500;41;3,5;1,3;
2015-08-14;0600;54;2,7;1,5;
2015-08-14;0700;359;3;,9;
2015-08-14;0800;35;2,4;,3;
2015-08-14;0900;106;1,4;0;
2015-08-14;1000;199;1,2;,1;
2015-08-14;1100;178;2,1;,1;
2015-08-14;1200;305;1,9;0;
2015-08-14;1300;50;3,4;1,4;
2015-08-14;1400;30;4,8;1,9;
2015-08-14;1500;347;5,4;1,2;
2015-08-14;1600;12;6,7;2,8;
2015-08-14;1700;303;5,5;2,7;
2015-08-14;1800;348;6,7;2,3;
2015-08-14;1900;336;5,4;2,2;
2015-08-14;2000;343;6,2;2,5;
2015-08-14;2100;336;4,8;,7;
2015-08-14;2200;26;2,9;,3;
2015-08-14;2300;67;2,5;,7;
2015-08-15;0000;41;3;1,5;
2015-08-15;0100;55;3,5;2;
2015-08-15;0200;40;4;1,7;
2015-08-15;0300;41;4,2;2;
2015-08-15;0400;32;4;1;
2015-08-15;0500;41;3,8;1,5;
2015-08-15;0600;55;4,4;,9;
2015-08-15;0700;241;2,9;,8;
2015-08-15;0800;109;2,3;0;
2015-08-15;0900;111;2,7;,4;
2015-08-15;1000;74;3,4;1,5;
2015-08-15;1100;238;3,4;,9;
2015-08-15;1200;263;3,1;1,1;
2015-08-15;1300;308;4,2;1,9;
2015-08-15;1400;304;7,9;3,9;
2015-08-15;1500;303;9,5;4,5;
2015-08-15;1600;284;12,1;6;
2015-08-15;1700;292;12;4,8;
2015-08-15;1800;266;9,1;2,4;
2015-08-15;1900;302;7,1;3,2;
2015-08-15;2000;311;7,2;2,9;
2015-08-15;2100;316;6,3;,6;
2015-08-15;2200;352;2,6;1,3;
2015-08-15;2300;1;3,1;1,2;
2015-08-16;0000;64;2,8;,7;
2015-08-16;0100;42;1,7;,2;
2015-08-16;0200;37;1,6;,8;
2015-08-16;0300;85;1,6;,1;
2015-08-16;0400;70;1,7;,8;
2015-08-16;0500;71;1,7;,2;
2015-08-16;0600;52;1,4;,3;
2015-08-16;0700;113;1,4;0;
2015-08-16;0800;68;,4;0;
2015-08-16;0900;141;0;0;
2015-08-16;1000;129;0;0;
2015-08-16;1100;61;0;0;
2015-08-16;1200;41;1,9;,8;
2015-08-16;1300;119;2,2;,4;
2015-08-16;1400;350;3,5;1,3;
2015-08-16;1500;52;4;1,4;
2015-08-16;1600;94;4,9;1,9;
2015-08-16;1700;75;6,3;1,8;
2015-08-16;1800;104;7,7;2,5;
2015-08-16;1900;71;7,8;4;
2015-08-16;2000;110;7,1;2,8;
2015-08-16;2100;91;5,9;3;
2015-08-16;2200;80;6,9;3;
2015-08-16;2300;79;6,9;2,4;
2015-08-17;0000;77;5,3;2;
2015-08-17;0100;75;5,4;2,4;
2015-08-17;0200;55;4,7;1,4;
2015-08-17;0300;76;4,4;1,1;
2015-08-17;0400;74;5;2;
2015-08-17;0500;66;5;,6;
2015-08-17;0600;56;2,6;,9;
2015-08-17;0700;78;2,5;,7;
2015-08-17;0800;56;2,2;0;
2015-08-17;0900;86;1,4;,1;
2015-08-17;1000;33;3,2;1,5;
2015-08-17;1100;52;4,5;2,4;
2015-08-17;1200;18;4,6;1,7;
2015-08-17;1300;50;6,9;3,5;
2015-08-17;1400;36;8;3,9;
2015-08-17;1500;24;7,4;2;
2015-08-17;1600;11;5,1;2,1;
2015-08-17;1700;349;7,5;3,1;
2015-08-17;1800;338;6,8;2,7;
2015-08-17;1900;337;6,8;2,3;
2015-08-17;2000;13;6,1;2,1;
2015-08-17;2100;49;4,6;2,1;
2015-08-17;2200;55;5,1;2;
2015-08-17;2300;48;5,9;2,9;
2015-08-18;0000;51;5,8;2;
2015-08-18;0100;48;5,6;3;
2015-08-18;0200;53;5,6;1,6;
2015-08-18;0300;33;4,1;1,8;
2015-08-18;0400;51;4,7;1,9;
2015-08-18;0500;55;3,6;0;
2015-08-18;0600;106;,4;0;
2015-08-18;0700;91;1,3;0;
2015-08-18;0800;94;1,3;,3;
2015-08-18;0900;74;2,3;,9;
2015-08-18;1000;61;2,3;,9;
2015-08-18;1100;41;3,1;1,3;
2015-08-18;1200;37;3,5;1,5;
2015-08-18;1300;352;3,9;1,6;
2015-08-18;1400;323;9,4;4,2;
2015-08-18;1500;344;9,9;3,8;
2015-08-18;1600;303;11,1;5,4;
2015-08-18;1700;309;13,3;5,1;
2015-08-18;1800;301;12,5;6,6;
2015-08-18;1900;316;12,5;4,3;
2015-08-18;2000;348;10;3;
2015-08-18;2100;13;6,8;1,9;
2015-08-18;2200;343;5,5;2;
2015-08-18;2300;324;7,2;3,2;
2015-08-19;0000;274;7,3;3,5;
2015-08-19;0100;258;14,4;1,5;
2015-08-19;0200;336;3,8;1,5;
2015-08-19;0300;298;6,2;2;
2015-08-19;0400;319;5,4;1,9;
2015-08-19;0500;279;5,8;2,6;
2015-08-19;0600;275;8,2;2,9;
2015-08-19;0700;262;7,6;3,2;
2015-08-19;0800;255;8,5;4,9;
2015-08-19;0900;264;9,6;4,6;
2015-08-19;1000;260;8,3;3,4;
2015-08-19;1100;237;8,5;4,2;
2015-08-19;1200;242;11,6;4,7;
2015-08-19;1300;245;10,2;4,6;
2015-08-19;1400;246;11,4;6,4;
2015-08-19;1500;238;10,3;5,2;
2015-08-19;1600;257;10,7;5,6;
2015-08-19;1700;254;10,6;6,2;
2015-08-19;1800;241;10,6;4,4;
2015-08-19;1900;251;9,8;6;
2015-08-19;2000;228;9,8;4,3;
2015-08-19;2100;213;7,6;3,2;
2015-08-19;2200;219;8,1;3,5;
2015-08-19;2300;215;7,8;2,5;
2015-08-20;0000;215;6;1,8;
2015-08-20;0100;203;4,8;1,3;
2015-08-20;0200;158;2,9;,3;
2015-08-20;0300;207;1,8;0;
2015-08-20;0400;246;1,3;0;
2015-08-20;0500;258;1,8;1,1;
2015-08-20;0600;234;2,3;,5;
2015-08-20;0700;176;3,4;,6;
2015-08-20;0800;208;2,4;,6;
2015-08-20;0900;229;2,2;,4;
2015-08-20;1000;268;1,5;0;
2015-08-20;1100;152;1,8;,3;
2015-08-20;1200;98;6,3;3;
2015-08-20;1300;108;7,5;2,9;
2015-08-20;1400;113;6,1;2,5;
2015-08-20;1500;114;5,9;3;
2015-08-20;1600;110;5,7;2,2;
2015-08-20;1700;113;7;2,9;
2015-08-20;1800;96;7,5;2,8;
2015-08-20;1900;96;6,4;3,3;
2015-08-20;2000;69;6,1;1;
2015-08-20;2100;79;4,2;1,6;
2015-08-20;2200;49;3,8;1,7;
2015-08-20;2300;76;6;2,9;
2015-08-21;0000;91;6,7;2,2;
2015-08-21;0100;86;4,8;2,2;
2015-08-21;0200;121;5,9;2,2;
2015-08-21;0300;94;6,5;2,1;
2015-08-21;0400;97;5,1;1,8;
2015-08-21;0500;38;5,2;,5;
2015-08-21;0600;203;3;,2;
2015-08-21;0700;119;4,5;1,1;
2015-08-21;0800;178;4,5;1,2;
2015-08-21;0900;194;3,7;,3;
2015-08-21;1000;103;2,9;1,1;
2015-08-21;1100;93;3,3;,6;
2015-08-21;1200;78;3,9;1,8;
2015-08-21;1300;71;7,2;3,3;
2015-08-21;1400;78;7,2;3,1;
2015-08-21;1500;77;6,4;2,4;
2015-08-21;1600;104;6,7;2,7;
2015-08-21;1700;95;6,5;2,8;
2015-08-21;1800;102;6,2;3,3;
2015-08-21;1900;97;8,2;2,8;
2015-08-21;2000;83;8,6;2,6;
2015-08-21;2100;92;7,2;2,5;
2015-08-21;2200;80;5,3;2;
2015-08-21;2300;60;4,7;1,4;
2015-08-22;0000;73;6,2;2;
2015-08-22;0100;72;5,3;2,2;
2015-08-22;0200;84;4,8;1,5;
2015-08-22;0300;42;4,1;,1;
2015-08-22;0400;52;1,4;,5;
2015-08-22;0500;114;4;0;
2015-08-22;0600;10;2,1;,6;
2015-08-22;0700;63;3,8;1,2;
2015-08-22;0800;57;4;1,9;
2015-08-22;0900;34;4,8;1,5;
2015-08-22;1000;41;6,5;1,3;
2015-08-22;1100;36;4,3;1,5;
2015-08-22;1200;53;5,4;2,8;
2015-08-22;1300;52;5,6;2,3;
2015-08-22;1400;44;5,1;1,2;
2015-08-22;1500;51;5;1,9;
2015-08-22;1600;349;4,8;2;
2015-08-22;1700;20;4,7;,8;
2015-08-22;1800;355;4,3;1,1;
2015-08-22;1900;38;3,1;1;
2015-08-22;2000;303;3,2;1,7;
2015-08-22;2100;308;5,4;2,3;
2015-08-22;2200;345;4,8;1,4;
2015-08-22;2300;52;3,5;,3;
2015-08-23;0000;60;1,5;,1;
2015-08-23;0100;130;1;0;
2015-08-23;0200;30;1,4;,3;
2015-08-23;0300;48;2,1;,3;
2015-08-23;0400;35;2,2;0;
2015-08-23;0500;84;1,7;,2;
2015-08-23;0600;230;1;,1;
2015-08-23;0700;238;,9;0;
2015-08-23;0800;8;2,3;,5;
2015-08-23;0900;313;3,1;,7;
2015-08-23;1000;166;4,1;,9;
2015-08-23;1100;80;2,9;1;
2015-08-23;1200;46;2,1;,8;
2015-08-23;1300;210;2,7;,3;
2015-08-23;1400;222;17,3;5,4;
2015-08-23;1500;231;13,5;6,2;
2015-08-23;1600;241;13,5;5,3;
2015-08-23;1700;242;10,1;3,8;
2015-08-23;1800;241;10,9;5;
2015-08-23;1900;302;9,5;4;
2015-08-23;2000;257;7,2;1,8;
2015-08-23;2100;237;4,6;1;
2015-08-23;2200;260;2,9;1,2;
2015-08-23;2300;220;6,4;3,2;
2015-08-24;0000;278;7,8;1,7;
2015-08-24;0100;172;5,1;2,3;
2015-08-24;0200;209;7,6;1,5;
2015-08-24;0300;131;3,6;,2;
2015-08-24;0400;179;6,9;,8;
2015-08-24;0500;141;4,3;0;
2015-08-24;0600;45;3,8;1,4;
2015-08-24;0700;48;3,8;,8;
2015-08-24;0800;88;4,2;1,5;
2015-08-24;0900;72;5,1;2,2;
2015-08-24;1000;83;6,9;2,5;
2015-08-24;1100;77;7,4;3,6;
2015-08-24;1200;76;7,5;3,4;
2015-08-24;1300;87;9,2;3,3;
2015-08-24;1400;71;9,8;3,7;
2015-08-24;1500;76;9,1;3,7;
2015-08-24;1600;82;8,2;3,3;
2015-08-24;1700;63;7,8;3,7;
2015-08-24;1800;76;8,4;3;
2015-08-24;1900;78;7,1;2,5;
2015-08-24;2000;71;6,8;2,3;
2015-08-24;2100;80;6,3;2,6;
2015-08-24;2200;78;5,8;2,7;
2015-08-24;2300;77;6,5;2,8;
2015-08-25;0000;96;6,3;2,4;
2015-08-25;0100;79;6,2;2,2;
2015-08-25;0200;82;7,2;3,5;
2015-08-25;0300;66;7,2;2,9;
2015-08-25;0400;85;5,5;1,8;
2015-08-25;0500;93;5,9;2,4;
2015-08-25;0600;78;6,2;1,6;
2015-08-25;0700;68;6,4;2,7;
2015-08-25;0800;98;6,4;1,8;
2015-08-25;0900;84;3,7;1;
2015-08-25;1000;94;3,7;1,4;
2015-08-25;1100;76;4,8;1,7;
2015-08-25;1200;360;6,2;,7;
2015-08-25;1300;27;8,4;1,9;
2015-08-25;1400;60;7,4;2,8;
2015-08-25;1500;107;6,8;1,7;
2015-08-25;1600;90;7,2;2,7;
2015-08-25;1700;39;5,4;1,7;
2015-08-25;1800;44;4,7;1,3;
2015-08-25;1900;76;5;1,6;
2015-08-25;2000;62;5,6;1,8;
2015-08-25;2100;79;3,9;1,2;
2015-08-25;2200;71;4,5;2,1;
2015-08-25;2300;65;4,5;,7;
2015-08-26;0000;91;2,6;1;
2015-08-26;0100;46;3,9;1,8;
2015-08-26;0200;46;3,6;1,3;
2015-08-26;0300;55;4;1;
2015-08-26;0400;40;3,6;1,1;
2015-08-26;0500;41;4,2;1;
2015-08-26;0600;49;3,8;1,3;
2015-08-26;0700;64;3,1;,8;
2015-08-26;0800;36;3,1;,8;
2015-08-26;0900;28;3,3;1;
2015-08-26;1000;35;4,2;1,7;
2015-08-26;1100;46;5;1,8;
2015-08-26;1200;45;4,8;2,1;
2015-08-26;1300;38;5,7;2,2;
2015-08-26;1400;49;6,5;3;
2015-08-26;1500;86;6,5;2,2;
2015-08-26;1600;67;7,5;3,6;
2015-08-26;1700;73;7;3;
2015-08-26;1800;68;7;2,7;
2015-08-26;1900;70;7,4;3,4;
2015-08-26;2000;45;8;2,1;
2015-08-26;2100;58;7,5;3,4;
2015-08-26;2200;63;7,5;2,1;
2015-08-26;2300;43;7;2,4;
2015-08-27;0000;40;5,9;2,3;
2015-08-27;0100;37;5,9;1,7;
2015-08-27;0200;213;4,1;1,8;
2015-08-27;0300;77;3,8;1,3;
2015-08-27;0400;38;5,5;2,2;
2015-08-27;0500;32;5;,6;
2015-08-27;0600;158;12,4;2,5;
2015-08-27;0700;219;19,2;6,6;
2015-08-27;0800;225;12,4;3,7;
2015-08-27;0900;9;7,3;,7;
2015-08-27;1000;302;6,7;3,6;
2015-08-27;1100;276;6,9;2,6;
2015-08-27;1200;284;6,8;1,2;
2015-08-27;1300;271;4,1;1,8;
